date,venue,bat_team,bowl_team,ball,overs,runs,runs_last_5,wickets_last_5,wickets,total
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,0.7,12,12,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,8,0.8,12,12,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,1.1,14,14,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,1.2,14,14,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,1.3,18,18,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,1.4,18,18,0,0,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,1.5,18,18,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,1.6,19,19,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,2.1,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,2.2,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,2.3,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,2.4,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,2.5,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,2.6,23,23,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,3.1,24,24,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,3.2,24,24,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,3.3,25,25,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,3.4,25,25,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,3.5,29,29,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,3.6,30,30,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,4.1,30,30,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,4.2,31,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,4.3,31,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,4.4,31,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,4.5,31,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,4.6,31,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,5.1,32,31,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,5.2,33,27,1,1,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,5.3,33,26,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,5.4,33,26,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,5.5,34,23,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,5.6,34,23,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,5.7,34,22,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,6.1,36,24,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,6.2,36,22,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,6.3,37,23,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,6.4,37,19,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,6.5,37,19,2,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,6.6,38,20,1,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,7.1,38,19,1,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,7.2,39,16,1,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,7.3,39,16,1,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,7.4,43,20,1,2,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,7.5,43,20,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,7.6,47,24,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,8.1,49,26,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,8.2,49,25,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,8.3,49,25,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,8.4,50,25,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,8.5,51,26,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,8.6,53,24,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,9.1,54,24,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,9.2,54,24,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,9.3,55,24,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,9.4,56,25,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,9.5,57,26,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,9.6,58,27,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,10.1,59,28,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,10.2,60,28,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,10.3,61,28,2,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,10.4,65,32,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,10.5,71,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,10.6,72,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,11.1,72,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,11.2,73,39,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,11.3,74,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,11.4,74,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,11.5,75,38,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,11.6,76,39,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,12.1,77,40,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,12.2,78,40,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,12.3,78,40,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,12.4,79,40,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,12.5,80,41,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,12.6,80,37,1,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,13.1,81,38,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,13.2,83,36,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,13.3,84,35,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,13.4,84,35,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,13.5,86,37,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,13.6,88,38,0,3,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,14.1,88,37,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,14.2,89,36,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,14.3,90,36,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,14.4,94,40,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,14.5,95,40,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,14.6,96,40,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,14.7,96,39,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,8,14.8,96,38,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,15.1,96,37,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,15.2,97,37,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,15.3,98,37,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,15.4,99,34,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,15.5,100,29,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,15.6,101,29,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,16.1,105,33,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,16.2,109,36,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,16.3,110,36,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,16.4,116,42,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,16.5,117,42,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,16.6,119,43,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,17.1,119,42,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,17.2,120,42,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,17.3,121,43,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,17.4,122,43,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,17.5,122,42,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,17.6,124,44,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,18.1,125,44,1,4,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,18.2,125,42,2,5,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,18.3,125,41,3,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,18.4,129,45,3,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,18.5,130,44,3,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,18.6,131,43,3,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,7,18.7,132,44,2,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,1,19.1,133,44,2,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,2,19.2,139,49,2,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,3,19.3,141,47,2,6,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,4,19.4,142,47,3,7,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,5,19.5,143,47,3,7,145
2016-02-05,Dubai International Cricket Stadium,Peshawar Zalmi,Islamabad United,6,19.6,145,49,3,7,145
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,0.1,0,0,0,0,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,0.2,0,0,0,0,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,0.3,0,0,0,0,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,0.4,4,4,0,0,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,0.5,5,5,0,0,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,0.6,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,1.1,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,1.2,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,1.3,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,1.4,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,1.5,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,1.6,5,5,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,2.1,6,6,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,2.2,12,12,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,2.3,13,13,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,2.4,14,14,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,2.5,15,15,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,2.6,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,3.1,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,3.2,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,3.3,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,3.4,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,3.5,16,16,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,3.6,18,18,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,4.1,19,19,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,4.2,20,20,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,4.3,20,20,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,4.4,21,21,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,4.5,22,22,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,4.6,28,28,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,7,4.7,29,29,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,5.1,29,29,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,5.2,29,29,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,5.3,30,30,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,5.4,30,26,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,5.5,30,25,1,1,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,5.6,30,25,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,6.1,31,26,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,6.2,32,27,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,6.3,34,29,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,6.4,35,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,6.5,36,31,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,6.6,36,31,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,7,6.7,37,31,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,7.1,37,25,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,7.2,37,24,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,7.3,41,27,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,7.4,42,27,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,7.5,43,27,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,7.6,44,28,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,8.1,44,28,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,8.2,46,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,8.3,46,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,8.4,47,31,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,8.5,48,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,8.6,49,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,9.1,50,30,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,9.2,51,31,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,9.3,53,32,1,2,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,9.4,53,31,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,9.5,54,26,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,9.6,55,26,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,7,9.7,57,28,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,10.1,58,29,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,2,10.2,59,29,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,3,10.3,59,29,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,4,10.4,60,30,2,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,5,10.5,62,32,1,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,6,10.6,63,32,1,3,147
2016-02-06,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,1,11.1,64,32,1,3,147
